"Date/Time (EDT)","Zone","Section","Row","Qty","Price"
"06-15-25 / 04:49 AM","Lower Box","127","35","6","42"
"06-14-25 / 07:50 PM","Lower Outfield","109","27","4","26"
"06-14-25 / 05:02 PM","Terrace Club","234","3","2","53"
"06-14-25 / 02:25 PM","Lower Box","129","30","2","62"
"06-14-25 / 01:25 PM","Upper","321","10","2","21"
"06-14-25 / 12:02 PM","Lower Box","131","28","4","46"
"06-13-25 / 02:58 PM","Lower Box","141","9","2","48"
"06-12-25 / 06:08 PM","Terrace Club","236","2","0","56"
"06-12-25 / 03:08 PM","Lower Box","139","14","2","54"
"06-12-25 / 11:34 AM","Lower Box","123","20","0","96"
"06-12-25 / 12:49 AM","Lower Box","119","31","4","47"
"06-11-25 / 08:54 PM","Lower Box","137","12","2","46"
"06-11-25 / 07:39 PM","Lower Box","123","17","2","72"
"06-11-25 / 08:42 AM","Lower Box","140","4","2","78"
"06-11-25 / 12:49 AM","Left Field Bleachers","183","4","2","17"
"06-10-25 / 07:39 AM","Field","146","1","4","64"
"06-09-25 / 07:09 PM","Center Field Bleachers","191","16","0","15"
"06-09-25 / 04:19 PM","Field","116","1","2","131"
"06-09-25 / 02:09 PM","Lower Outfield","109","26","2","29"
"06-09-25 / 11:58 AM","Field","117","20","2","41"
"06-08-25 / 11:04 PM","Lower Box","129","36","6","51"
"06-08-25 / 02:23 PM","Lower Box","139","9","4","57"
"06-06-25 / 04:39 PM","Lower Box","139","31","3","55"
"06-05-25 / 10:30 PM","Terrace Club","216","3","4","47"
"06-05-25 / 09:39 PM","Lower Box","140","8","0","70"
"06-05-25 / 02:19 PM","Field","142","2","0","41"
"06-05-25 / 11:56 AM","Upper","328","12","0","10"
"06-05-25 / 02:32 AM","Terrace Club","238","1","0","103"
"06-04-25 / 04:41 PM","Lower Box","127","10","2","80"
"06-03-25 / 03:16 PM","Field","149","40","2","26"
"06-02-25 / 09:48 PM","Upper","307","2","8","15"
"06-02-25 / 01:49 PM","Lower Box","123","8","2","108"
"06-02-25 / 02:26 AM","Lower Box","123","18","0","64"
"06-01-25 / 11:40 PM","Field","142","1","3","108"
"05-31-25 / 11:21 PM","Lower Box","125","24","5","66"
